GHCNstationID,TMAX,WWhi,WWlo,TMIN,WWhi,WWlo,PRCP,WWhi,WWlo
USC00387281,32,0,0,23,0,0,4.8,0,0
USC00387631,30,0,0,21,0,0,5.1,0,0
USC00387666,29,0,0,22,0,0,5.1,0,0
USC00387722,29,0,0,18,0,0,6.9,0,0
USC00388405,31,0,0,25,0,0,6.1,0,0
USC00388426,31,0,0,23,0,0,5.1,0,0
USC00388440,31,0,0,22,0,0,3.6,0,0
USC00388786,29,0,0,18,0,0,6.9,0,0
USC00388887,31,0,0,21,1,0,15.5,1,0
USC00388922,31,0,0,22,0,0,4.6,0,0
USC00389327,30,0,0,22,0,0,5.1,0,0
USC00389350,29,0,0,19,0,0,6.3,0,0
USC00389469,31,0,0,23,1,0,5.1,0,0
USC00390043,32,0,0,20,0,0,5.6,0,0
USC00390128,34,0,0,20,0,0,3,0,0
USC00390236,26,0,1,14,0,0,10.9,1,0
USC00390296,34,0,0,20,0,0,3,0,0
USC00390559,30,0,0,20,2,0,4.3,1,0
USC00390701,29,0,0,20,2,0,5.3,1,0
USC00390778,34,0,0,18,0,0,3,0,0
USC00391032,31,0,0,20,0,0,1,0,0
USC00391049,28,0,0,20,0,0,17,2,0
USC00391076,31,0,0,18,0,0,6.6,1,0
USC00391294,29,0,0,17,0,0,2.3,0,0
USC00391392,31,0,0,20,0,0,1,0,0
USC00391519,28,0,0,18,0,0,7.6,1,0
USC00391539,34,0,0,18,0,0,8.6,1,0
USC00391579,31,0,0,19,0,0,0.5,0,0
USC00391739,29,0,0,21,1,0,6.6,0,0
USC00391777,29,0,0,18,0,0,12.2,1,0
USC00391873,29,0,0,19,0,0,6.9,1,0
USC00391972,34,0,0,18,0,0,8.6,1,0
USC00392087,26,0,0,14,0,0,10.9,1,0
USC00392207,19,0,2,8,0,0,6.9,1,0
USC00392302,31,0,0,19,0,0,7.6,1,0
USC00392429,27,0,0,17,0,0,11.2,2,0
USC00392797,27,0,0,16,0,0,14,2,0
USC00392852,27,0,0,17,0,0,11.2,2,0
USC00392927,28,0,0,17,0,0,6.1,1,0
USC00392984,30,0,0,18,0,0,5.1,0,0
USC00393029,34,0,0,20,0,0,3,0,0
USC00393069,28,0,0,19,0,0,9.4,1,0
USC00393217,32,0,0,20,0,0,5.6,1,0
USC00393294,32,0,0,18,0,0,7.9,1,0
USC00393452,33,0,0,19,0,0,5.1,0,0
USC00393574,35,0,0,17,0,0,6.6,1,0
USC00393832,30,0,0,18,0,0,4.3,0,0
USC00393857,34,0,0,18,0,0,8.6,1,0
USC00394007,26,0,0,14,0,0,10.9,1,0
USC00394037,29,0,0,17,0,0,3,0,0
USC00394184,31,0,0,18,0,0,7.1,1,0
USC00394206,28,0,0,17,0,0,6.1,0,0
USC00394413,34,0,0,18,0,0,8.6,1,0
USC00394516,32,0,0,20,0,0,5.6,1,0
USC00394834,19,0,2,8,0,1,6.9,1,0
USC00394864,29,0,0,20,2,0,5.3,1,0
USC00394891,29,0,0,19,1,0,6.9,1,0
USC00394983,34,0,0,18,0,0,8.6,1,0
USC00395048,29,0,0,17,0,0,2.3,0,0
USC00395228,31,0,0,20,0,0,1,0,0
USC00395281,33,0,0,18,0,0,5.8,1,0
USC00395381,29,0,0,20,2,0,5.3,1,0
USC00395456,28,0,0,17,0,0,6.1,1,0
USC00395481,29,0,0,19,0,0,0.5,0,0
USC00395506,34,0,0,18,0,0,8.6,1,0
USC00395536,29,0,0,18,0,0,12.7,1,0
USC00395544,27,0,0,17,0,0,11.2,1,0
USC00395561,31,0,0,19,0,0,7.6,1,0
USC00395638,35,0,0,17,0,0,6.6,1,0
USC00395671,34,0,0,20,0,0,3,0,0
USC00395691,30,0,0,19,0,0,16.5,2,0
USC00395891,30,0,0,18,0,0,4.3,0,0
USC00396054,30,0,0,20,2,0,4.3,0,0
USC00396170,30,0,0,18,0,0,4.3,0,0
USC00396212,33,0,0,17,0,0,2.8,0,0
USC00396292,33,0,0,19,0,0,3.8,0,0
USC00396427,31,0,0,18,3,0,8.9,0,0
USC00396574,34,0,0,18,0,0,3,0,0
USC00396712,30,0,0,17,0,0,22.4,3,0
USC00396907,25,0,0,15,0,0,5.8,1,0
USC00396947,31,0,0,18,0,0,8.9,1,0
USC00397052,31,0,0,19,0,0,7.6,1,0
USC00397062,29,0,0,17,0,0,2.3,0,0
USC00397545,32,0,0,18,0,0,7.9,1,0
USC00397742,28,0,0,20,0,0,13.2,1,0
USC00397882,23,0,1,17,0,0,5.3,1,0
USC00397992,32,0,0,20,1,0,5.6,0,0
USC00398116,28,0,0,20,2,0,13.2,1,0
USC00398307,29,0,0,17,0,0,16.3,2,0
USC00398472,31,0,0,19,0,0,0.5,0,0
USC00398622,31,0,0,19,0,0,0.5,0,0
USC00398767,34,0,0,18,0,0,3,0,0
USC00398911,31,0,0,18,0,0,7.1,1,0
USC00398980,29,0,0,19,0,0,9.1,1,0
USC00399004,29,0,0,19,0,0,9.1,1,0
USC00399042,29,0,0,17,0,0,3,0,0
USC00399070,31,0,0,19,0,0,7.6,1,0
USC00399232,32,0,0,20,0,0,5.6,0,0
USC00399367,33,0,0,19,0,0,5.1,0,0
USC00399442,33,0,0,19,0,0,5.1,0,0
USC00400081,26,0,0,20,1,0,1.8,0,0
USC00400876,32,0,0,21,0,0,0,0,0
USC00401145,32,0,0,21,0,0,0,0,0
USC00401480,30,0,0,21,0,0,4.1,0,0
USC00401587,31,0,0,22,3,0,3.6,0,0
USC00401790,29,0,0,20,0,0,2,0,0
USC00401808,28,0,0,21,0,0,2.8,0,0
USC00401957,29,0,0,21,0,0,2,0,0
USC00402009,31,0,0,22,2,0,1.5,0,0
USC00402024,29,0,0,20,0,0,10.2,0,0
USC00402108,31,0,0,21,0,0,0.3,0,0
USC00402202,27,0,0,19,0,0,2,0,0
USC00402360,25,0,3,20,0,0,2,0,0
USC00402489,31,0,0,22,1,0,3.6,0,0
USC00402589,31,0,0,22,0,0,1.5,0,0
USC00402600,34,0,0,21,0,0,0.3,0,0
USC00403074,29,0,0,22,3,0,0,0,0
USC00403280,30,0,0,23,2,0,5.3,0,0
USC00403420,29,0,0,20,3,0,2,0,0
USC00403679,29,0,0,19,0,0,1,0,0
USC00404223,31,0,0,22,1,0,0,0,0
USC00404561,33,0,0,24,2,0,0.3,0,0
USC00404858,31,0,0,18,0,0,1,0,0
USC00404987,29,0,0,21,0,0,2,0,0
USC00405089,32,0,0,21,0,0,1.5,0,0
USC00405108,30,0,0,20,0,0,5.1,0,0
USC00405187,30,0,0,21,0,0,3,0,0
USC00405681,35,0,0,22,0,0,0,0,0
USC00405882,30,0,0,21,0,0,2,0,0
USC00406012,33,0,0,22,0,0,0.3,0,0
USC00406162,28,0,0,21,1,0,1,0,0
USC00406274,32,0,0,22,0,0,0.3,0,0
USC00406340,29,0,0,21,0,0,2,0,0
USC00406371,33,0,0,21,0,0,5.8,0,0
USC00406471,31,0,0,22,0,0,0,0,0
USC00406534,29,0,0,19,0,0,1,0,0
USC00406619,29,0,0,20,0,0,2,0,0
USC00406977,31,0,0,22,0,0,0.3,0,0
USC00407359,31,0,0,21,0,0,4.8,0,0
USC00407459,30,0,0,22,0,0,2,0,0
USC00407884,32,0,0,20,0,0,0.5,0,0
USC00408065,35,0,0,22,0,0,0,0,0
USC00408108,32,0,0,21,0,0,0.3,0,0
USC00408160,31,0,0,22,1,0,0.3,0,0
USC00408179,30,0,0,20,1,0,0,0,0
USC00408184,27,0,0,20,0,0,0,0,0
USC00408246,31,0,0,21,0,0,2.3,0,0
USC00408562,31,0,0,21,0,0,4.3,0,0
USC00409155,31,0,0,23,3,0,0,0,0
USC00409219,35,0,0,22,0,0,0,0,0
USC00409502,31,0,0,22,2,0,0,0,0
USC00409866,30,0,0,20,0,0,3.6,0,0
USC00410120,38,0,0,22,0,0,0.8,0,0
USC00410144,37,0,0,24,0,0,0,0,0
USC00410174,35,0,0,21,1,0,0,0,0
USC00410235,33,0,0,25,0,0,0.5,0,0
USC00410257,33,0,0,22,0,0,0,0,0
USC00410404,34,0,0,22,0,0,1.5,0,0
USC00410493,35,0,0,20,0,0,10.9,2,0
USC00410498,34,0,0,18,0,0,0,0,0
USC00410569,34,0,0,24,0,0,0,0,0
USC00410611,35,0,0,24,0,0,0.5,0,0
USC00410639,37,0,0,23,0,0,0,0,0
USC00410665,36,0,0,21,0,0,0.3,0,0
USC00410691,37,0,0,22,0,0,14.2,2,0
USC00410832,36,0,0,21,0,0,4.6,1,0
USC00410902,33,0,0,21,0,0,5.8,1,0
USC00410923,37,0,0,21,0,0,8.4,1,0
USC00410958,35,0,0,20,0,0,0.5,0,0
USC00410984,38,0,0,17,0,2,6.3,1,0
USC00411007,36,0,0,24,0,0,0,0,0
USC00411017,35,0,0,20,0,0,19,2,0
USC00411042,38,0,0,22,0,0,0.8,0,0
USC00411048,37,0,0,22,0,0,0,0,0
USC00411063,35,0,0,20,0,0,11.7,2,0
USC00411128,36,0,0,19,0,0,0.8,0,0
USC00411138,37,0,0,20,0,0,4.8,1,0
USC00411250,36,0,0,22,0,0,3.6,1,0
USC00411348,36,0,0,22,0,0,0,0,0
USC00411412,34,0,0,18,0,0,0.8,0,0
USC00411430,35,0,0,15,0,1,0.8,0,0
USC00411486,38,0,0,22,0,0,0.3,0,0
USC00411500,34,0,0,23,0,0,1.3,0,0
USC00411578,35,0,0,21,0,0,1.5,0,0
USC00411596,36,0,0,22,0,0,0,0,0
USC00411651,34,0,0,26,1,0,0.3,0,0
USC00411715,35,3,0,23,4,0,0,0,0
USC00411772,35,0,0,21,0,0,8.4,1,0
USC00411800,35,0,0,21,0,0,12.4,2,0
USC00411875,37,0,0,19,0,0,6.6,1,0
USC00411903,35,0,0,19,0,0,9.4,1,0
USC00411956,37,0,0,24,1,0,0.8,0,0
USC00412019,36,0,0,21,0,0,7.1,1,0
USC00412114,34,0,0,22,0,0,0.5,0,0
USC00412121,37,0,0,18,0,0,2,0,0
USC00412160,38,0,0,22,0,0,0.3,0,0
USC00412173,37,0,0,24,0,0,0,0,0
USC00412225,33,0,0,21,0,0,3.6,0,0
USC00412266,33,0,0,23,0,0,0,0,0
USC00412394,34,0,0,19,0,1,4.1,1,0
USC00412404,37,0,0,20,0,0,7.9,1,0
USC00412458,37,0,0,24,0,0,0,0,0
USC00412598,34,0,0,19,0,1,2.8,0,0
USC00412617,32,0,0,18,0,0,2.3,0,0
USC00412679,38,0,0,24,0,0,0,0,0
USC00412715,35,0,0,19,0,0,1.3,0,0
USC00412741,36,0,0,20,0,0,11.4,2,0
USC00412786,33,0,0,23,0,0,0,0,0
USC00412906,38,0,0,24,0,0,0.3,0,0
USC00413063,36,0,0,23,0,0,4.1,1,0
USC00413183,36,0,0,23,0,0,0.8,0,0
USC00413214,37,0,0,19,0,0,1.8,0,0
USC00413225,36,0,0,19,0,0,1,0,0
USC00413280,37,0,0,20,0,0,0,0,0
USC00413329,35,0,0,20,0,0,9.7,1,0
USC00413340,34,0,0,24,0,0,0.3,0,0
USC00413485,36,0,0,21,0,0,1,0,0
USC00413546,34,0,0,22,0,0,1,0,0
USC00413618,34,0,0,23,0,0,0,0,0
USC00413668,35,0,0,20,0,0,5.1,1,0
USC00413680,37,0,0,20,0,0,0,0,0
USC00413691,35,0,0,20,0,1,10.9,1,0
USC00413734,33,0,0,21,0,0,5.1,1,0
USC00413873,36,0,0,23,0,0,0.3,0,0
USC00413943,35,0,0,23,0,0,4.1,1,0
USC00413992,39,0,0,20,0,0,1.3,0,0
USC00414081,35,0,0,21,0,0,0.5,0,0
USC00414093,37,0,0,20,0,0,3.8,1,0
USC00414098,37,1,0,17,0,0,0.8,0,0
USC00414137,35,0,0,19,0,1,3.3,1,0
USC00414182,34,0,0,22,0,0,9.9,2,0
USC00414254,36,0,0,22,0,0,1.3,0,0
USC00414278,36,0,0,19,0,0,7.6,1,0
USC00414382,36,0,0,23,0,0,0.5,0,0
USC00414517,35,0,0,20,0,0,7.6,1,0
USC00414670,36,0,0,20,0,0,11.4,2,0
USC00414705,36,0,0,22,0,0,7.9,1,0
USC00414931,38,0,0,25,2,0,0.3,0,0
USC00415013,36,0,0,19,0,0,0.8,0,0
USC00415018,36,0,0,21,0,0,3.3,1,0
USC00415094,36,0,0,23,0,0,7.4,1,0
USC00415183,40,3,0,20,1,0,2.3,0,0
USC00415196,34,0,0,23,0,0,0.8,0,0
USC00415271,37,0,0,21,0,0,1.3,0,0
USC00415272,35,0,0,21,0,0,8.9,2,0
USC00415341,36,0,0,22,0,0,1.3,0,0
USC00415410,37,0,0,18,0,0,2,0,0
USC00415429,37,0,0,23,0,0,1.3,0,0
USC00415477,36,0,0,22,0,0,0.3,0,0
USC00415579,35,0,0,21,3,0,0,0,0
USC00415596,37,2,0,16,0,0,0,0,0
USC00415611,36,0,0,22,0,0,0.5,0,0
USC00415618,34,0,0,22,0,0,1.3,0,0
USC00415658,38,0,0,20,0,0,1.3,0,0
USC00415659,34,0,0,25,0,0,0,0,0
USC00415701,37,0,0,26,3,0,4.1,1,0
USC00415707,37,0,0,20,0,0,0,0,0
USC00415721,36,0,0,25,1,0,4.1,1,0
USC00415757,36,0,0,21,0,0,0.3,0,0
USC00415766,34,0,0,22,0,0,6.3,1,0
USC00415821,38,0,0,20,0,0,1.3,0,0
USC00415822,36,0,0,19,0,0,20.3,2,0
USC00415836,35,0,0,26,2,0,4.1,1,0
USC00415869,34,0,0,23,0,0,1.8,0,0
USC00415875,34,0,0,18,0,0,0.8,0,0
USC00415891,38,0,0,20,0,0,0.8,0,0
USC00415972,37,0,0,26,3,0,4.1,1,0
USC00416104,34,3,0,18,2,0,0,0,0
USC00416108,35,0,0,21,0,0,4.1,0,0
USC00416135,36,0,0,16,0,0,1,0,0
USC00416146,39,0,0,20,0,0,1.3,0,0
USC00416276,38,1,0,23,0,0,2.8,1,0
USC00416286,34,0,0,24,1,0,0,0,0
USC00416368,37,0,0,22,0,0,1.8,0,0
USC00416636,35,0,0,20,0,0,5.1,1,0
USC00416734,38,0,0,20,0,0,1.8,1,0
USC00416740,38,0,0,20,0,0,1.3,0,0
USC00416792,35,0,0,23,1,0,0,0,0
USC00416794,34,0,0,21,0,0,10.2,1,0
USC00416879,37,0,0,24,1,0,0,0,0
USC00416892,40,0,0,21,0,0,0,0,0
USC00417020,33,0,0,23,0,0,0,0,0
USC00417028,35,0,0,20,0,0,5.1,0,0
USC00417074,36,0,0,19,0,0,0.8,0,0
USC00417079,37,0,0,19,0,0,1.8,0,0
USC00417179,31,0,0,25,0,0,4.1,1,0
USC00417184,35,3,0,23,0,1,4.1,1,0
USC00417186,32,0,0,24,0,0,0.3,0,0
USC00417215,36,0,0,23,0,0,1,0,0
USC00417262,34,0,1,15,0,4,0,0,0
USC00417336,38,0,0,20,0,0,3.3,1,0
USC00417458,35,0,0,23,0,0,4.1,1,0
USC00417481,40,1,0,21,0,0,0,0,0
USC00417622,35,0,0,23,0,0,4.1,1,0
USC00417633,37,0,0,19,0,0,1.3,0,0
USC00417669,40,2,0,19,0,1,9.4,1,0
USC00417677,36,0,0,26,3,0,0,0,0
USC00417704,32,0,0,26,0,0,1,0,0
USC00417706,33,0,0,21,0,0,2.5,0,0
USC00417743,33,0,0,19,0,0,9.4,1,0
USC00417841,33,0,0,21,0,0,0.3,0,0
USC00417983,37,0,0,23,0,0,1.5,0,0
USC00417992,36,0,0,22,0,0,7.4,2,0
USC00418022,37,1,0,23,0,0,0,0,0
USC00418160,36,0,0,22,0,0,0,0,0
USC00418201,36,0,0,19,0,0,0.8,0,0
USC00418221,38,0,0,20,0,0,4.6,1,0
USC00418274,34,0,0,19,0,1,4.1,1,0
USC00418415,38,0,0,23,0,0,1,0,0
USC00418433,35,0,0,20,0,0,8.9,1,0
USC00418449,36,0,0,20,0,0,7.4,1,0
USC00418523,36,0,0,18,0,0,0.3,0,0
USC00418566,35,0,0,20,0,0,8.9,2,0
USC00418692,32,0,0,18,0,0,2.3,0,0
USC00418728,33,0,0,24,0,0,0.3,0,0
USC00418743,34,0,0,22,0,0,5.8,0,0
USC00418818,41,3,0,20,0,0,2.8,0,0
USC00418861,37,0,0,22,0,0,0.5,0,0
USC00418910,36,0,0,22,0,0,0.3,0,0
USC00418996,34,0,0,24,1,0,0,0,0
USC00419014,38,0,0,22,0,0,0.8,0,0
USC00419031,37,0,0,23,0,0,0,0,0
USC00419175,37,1,0,19,0,0,1.8,0,0
USC00419295,33,0,0,16,0,2,0.3,0,0
USC00419330,37,0,0,17,0,0,0.8,0,0
USC00419346,38,0,0,20,0,0,4.6,1,0
USC00419480,35,0,0,20,0,0,0.5,0,0
USC00419491,37,0,0,24,2,0,0,0,0
USC00419522,38,0,0,22,0,0,14.5,2,0
USC00419532,36,0,0,19,0,1,12.4,2,0
USC00419588,36,0,0,24,0,0,4.1,1,0
USC00419715,35,0,0,22,0,0,2.3,1,0
USC00419800,35,0,0,22,0,0,6.3,1,0
USC00419952,37,0,0,23,0,0,0.3,0,0
USC00419966,37,0,0,21,0,0,0,0,0
USC00420074,33,2,0,18,3,0,0,0,0
USC00420086,31,0,0,11,0,0,6.1,1,0
USC00420519,34,0,0,16,2,0,3.6,1,0
USC00420730,34,0,0,16,0,0,3.6,1,0
USC00420738,33,0,0,20,3,0,1,0,0
USC00420788,33,0,0,21,0,0,1,0,0
USC00420802,33,0,0,17,0,0,0,0,0
USC00420849,32,0,0,17,0,0,4.1,1,0
USC00421008,27,0,0,10,0,0,6.6,2,0
USC00421214,29,0,0,19,3,0,5.1,2,0
USC00421308,32,0,0,18,3,0,0.5,0,0
USC00421731,33,0,0,15,0,0,1,1,0
USC00421759,34,0,0,18,0,0,1,0,0
USC00422057,33,0,0,12,1,0,2,1,0
USC00422101,33,0,0,19,2,0,1.5,1,0
USC00422173,34,0,0,17,1,0,0,0,0
USC00422253,33,0,0,18,3,0,1.5,0,0
USC00422257,34,0,0,23,2,0,1,1,0
USC00422385,28,0,0,10,0,0,3,1,0
USC00422418,33,0,0,17,0,0,1,0,0
USC00422561,32,0,0,15,1,0,3,1,0
USC00422578,32,0,0,15,0,0,1.5,1,0
USC00422592,27,0,0,10,0,0,6.6,1,0
USC00422696,31,0,0,20,4,0,2,0,0
USC00422798,29,0,0,19,2,0,5.1,2,0
USC00422828,31,0,0,15,0,0,1.5,1,0
USC00422864,33,0,0,18,3,0,0,0,0
USC00422996,33,0,0,18,3,0,0.5,0,0
USC00423097,32,0,0,21,0,0,1,1,0
USC00423138,30,0,0,17,0,0,0.5,1,0
USC00423418,36,0,0,25,4,0,1.5,1,0
USC00423514,32,0,0,15,1,0,1.5,1,0
USC00423809,31,0,0,15,3,0,2,0,0
USC00423896,33,3,0,18,2,0,1.5,0,0
USC00424100,33,0,0,21,3,0,1,0,0
USC00424174,34,0,0,14,1,0,1.5,1,0
USC00424342,34,0,0,17,2,0,0,0,0
USC00424467,33,1,0,12,0,0,2,1,0
USC00424508,37,0,0,25,3,0,0,0,0
USC00424764,31,0,0,15,4,0,1.5,0,0
USC00424856,26,0,0,10,0,0,4.1,2,0
USC00424968,39,0,0,25,3,0,1.5,1,0
USC00425065,32,0,0,15,0,0,1.5,0,0
USC00425148,36,3,0,19,4,0,1.5,0,0
USC00425182,34,0,0,17,2,0,1,1,0
USC00425186,31,0,0,18,0,0,1.5,1,0
USC00425377,30,0,0,21,4,0,0,0,0
USC00425402,32,0,0,15,0,0,1.5,0,0
USC00425582,33,0,1,21,0,0,1,1,0
USC00425733,39,0,0,21,0,0,0.5,0,0
USC00425805,34,3,0,16,1,0,0.5,0,0
USC00425826,33,0,0,14,1,0,2,1,0
USC00425837,32,0,0,16,3,0,1.5,0,0
USC00425892,32,0,0,20,4,0,2,1,0
USC00425969,33,0,0,18,3,0,0.5,0,0
USC00426135,33,0,0,17,0,0,1,0,0
USC00426181,29,0,0,11,0,1,6.1,1,0
USC00426357,34,0,0,20,0,0,1.5,1,0
USC00426404,32,0,0,20,0,0,1,1,0
USC00426414,32,0,0,21,2,0,1,1,0
USC00426534,31,0,0,11,0,0,6.1,2,0
USC00426568,33,0,0,18,1,0,0.5,0,0
USC00426601,24,0,1,14,3,0,6.1,1,0
USC00426658,31,0,0,17,0,0,1.5,1,0
USC00426686,22,0,3,8,0,2,5.6,1,0
USC00426708,34,0,0,14,0,0,1.5,1,0
USC00426869,33,0,0,19,3,0,4.6,2,0
USC00426919,34,0,0,19,1,0,2,1,0
USC00427260,31,0,0,15,1,0,1.5,0,0
USC00427271,33,0,0,15,0,0,1,1,0
USC00427318,33,0,0,20,2,0,1,1,0
USC00427395,33,0,0,18,3,0,0.5,0,0
USC00427516,41,0,0,26,2,0,1.5,1,0
USC00427557,33,0,0,22,4,0,1.5,1,0
USC00427686,33,0,0,17,0,0,1,0,0
USC00427714,34,0,0,20,3,0,1.5,0,0
USC00427724,32,3,0,19,4,0,1.5,0,0
USC00427846,28,3,0,12,2,0,3.6,0,0
USC00427909,31,0,0,15,3,0,2,1,0
USC00427931,31,0,0,14,0,0,0,0,0
USC00428119,34,0,0,19,1,0,1.5,0,0
USC00428705,35,0,0,22,2,0,0.5,0,0
USC00428733,32,0,0,15,0,0,2,1,0
USC00428771,31,0,0,20,0,0,1,0,0
USC00428847,27,0,0,10,0,0,6.6,2,0
USC00428922,34,0,0,21,0,0,2.5,1,0
USC00428973,34,0,0,19,2,0,1,1,0
USC00429136,29,0,2,11,0,0,6.1,2,0
USC00429152,34,0,0,16,0,0,3.6,1,0
USC00429165,28,0,0,10,0,0,3,1,0
USC00429595,29,0,0,12,2,0,3,1,0
USC00429717,39,0,0,25,2,0,1.5,0,0
USC00430499,32,0,0,17,0,0,0.3,0,0
USC00431243,33,2,0,17,0,0,0,0,0
USC00431360,30,0,0,17,1,0,0,0,0
USC00431580,32,1,0,19,0,0,0,0,0
USC00431786,31,0,0,17,0,0,0.5,0,0
USC00432769,30,0,0,18,0,0,0,0,0
USC00435416,29,4,0,19,3,0,0,0,0
USC00435542,30,0,0,19,2,0,0,0,0
USC00435733,28,0,0,16,0,0,0,0,0
USC00436761,31,0,0,20,3,0,0.5,0,0
USC00436995,30,0,0,17,0,0,0,0,0
USC00438600,31,0,0,18,0,0,0.3,0,0
USC00438815,30,0,0,17,0,0,0,0,0
USC00439099,29,0,0,17,2,0,0,0,0
USC00439984,31,0,0,17,0,0,0,0,0
USC00440327,30,0,0,24,3,0,0.5,0,0
USC00440385,31,0,0,22,0,0,0,0,0
USC00440551,29,0,0,20,0,0,8.6,0,0
USC00440720,29,1,0,20,3,0,0,0,0
USC00440766,26,0,0,20,3,0,7.6,0,0
USC00441121,28,0,0,18,0,0,8.1,0,0
USC00441209,28,0,0,17,0,0,6.6,0,0
USC00441585,29,0,0,20,0,0,1.5,0,0
USC00441593,31,0,0,20,0,0,0,0,0
USC00441606,29,0,0,23,2,0,1,0,0
USC00441614,28,0,0,20,0,0,7.1,0,0
USC00442009,31,0,0,22,1,0,0,0,0
USC00442155,31,0,0,21,0,0,0,0,0
USC00442208,28,0,0,19,0,0,0,0,0
USC00442245,30,0,0,21,0,0,6.1,0,0
USC00442941,31,0,0,22,1,0,1,0,0
USC00443071,27,0,0,19,1,0,10.7,0,0
USC00443192,30,0,0,22,1,0,0,0,0
USC00443267,26,0,0,18,1,0,11.2,1,0
USC00444044,30,0,0,21,0,0,0.5,0,0
USC00444101,32,0,0,21,0,0,0.5,0,0
USC00444128,21,0,3,18,0,0,5.6,0,0
USC00444414,30,0,0,21,0,0,2,0,0
USC00444768,31,0,0,24,3,0,0.5,0,0
USC00444876,30,0,0,20,0,0,6.1,0,0
USC00444909,31,0,0,21,0,0,0,0,0
USC00445050,30,0,0,21,0,0,0.5,0,0
USC00445096,30,0,0,20,2,0,0,0,0
USC00445300,28,0,0,21,1,0,11.7,0,0
USC00445698,25,0,0,17,0,0,0,0,0
USC00445851,31,0,0,21,1,0,0,0,0
USC00446475,31,0,0,23,0,0,0,0,0
USC00446626,31,0,0,19,0,0,2.5,0,0
USC00446692,28,0,0,21,1,0,11.7,0,0
USC00446712,30,0,0,21,0,0,0,0,0
USC00446955,25,0,1,17,0,0,7.6,0,0
USC00447338,29,0,0,21,0,0,11.2,0,0
USC00448062,28,0,0,19,0,0,0,0,0
USC00448192,31,0,0,22,0,0,0.5,0,0
USC00448323,31,0,0,23,0,0,0,0,0
USC00448448,31,0,0,21,2,0,0,0,0
USC00448829,32,0,0,21,0,0,0.5,0,0
USC00448888,31,0,0,21,0,0,0,0,0
USC00448894,31,0,0,22,0,0,0.5,0,0
USC00449025,32,0,0,23,1,0,0.5,0,0
USC00449151,31,0,0,22,0,0,0.5,0,0
USC00449186,30,0,0,20,0,0,0,0,0
USC00449215,28,0,0,19,1,0,2,0,0
USC00449263,32,0,0,19,0,0,0,0,0
USC00449301,26,0,0,18,0,0,8.1,0,0
USC00450008,21,0,0,10,0,0,0,0,0
USC00450013,24,0,0,11,0,0,0,0,0
USC00450176,21,0,0,11,0,0,0,0,0
USC00450217,34,1,0,13,0,0,0,0,0
USC00450482,27,0,0,10,0,0,0,0,0
USC00450668,26,0,0,12,0,0,0,0,0
USC00450729,25,0,0,12,0,0,0,0,0
USC00450872,24,0,0,11,0,0,0,0,0
USC00450945,24,0,0,12,0,0,0,0,0
USC00451233,24,0,0,13,1,0,0,0,0
USC00451276,27,0,0,10,0,0,0,0,0
USC00451350,34,0,0,14,0,0,0,0,0
USC00451395,31,0,0,11,0,0,0,0,0
USC00451400,32,0,0,14,0,0,0,0,0
USC00451484,26,0,0,11,0,0,0,0,0
USC00451496,17,0,1,11,0,0,0,0,0
USC00451504,29,0,0,12,0,0,0,0,0
USC00451586,31,0,0,12,0,0,0,0,0
USC00451630,29,0,0,8,0,0,0,0,0
USC00451666,32,0,0,15,1,0,0,0,0
USC00451679,27,0,0,10,0,0,0,0,0
USC00451760,30,0,0,12,0,0,0,0,0
USC00451767,31,0,0,15,0,0,0,0,0
USC00451783,22,0,0,12,0,0,0,0,0
USC00451992,27,0,0,10,0,0,0,0,0
USC00452007,28,0,0,9,0,0,0,0,0
USC00452030,33,0,0,13,0,0,0,0,0
USC00452157,27,0,0,10,0,0,0,0,0
USC00452505,32,0,0,12,0,0,0,0,0
USC00452531,21,0,0,10,0,0,0,0,0
USC00452548,22,0,0,11,0,0,0,0,0
USC00452675,23,0,0,13,0,0,0,0,0
USC00452914,20,0,0,12,0,0,0,0,0
USC00453222,35,0,0,16,2,0,0,0,0
USC00453284,29,0,0,11,0,0,0,0,0
USC00453320,17,0,0,12,0,0,0,0,0
USC00453529,31,0,0,15,0,0,0,0,0
USC00453546,30,0,0,14,0,0,0,0,0
USC00453883,34,0,0,16,0,0,0,0,0
USC00454154,34,0,0,16,0,0,0,0,0
USC00454169,25,0,0,12,0,0,0,0,0
USC00454338,31,0,0,12,0,0,0,0,0
USC00454486,24,0,0,11,0,0,0,0,0
USC00454572,33,0,0,10,0,0,0,0,0
USC00454679,30,0,0,14,0,0,0,0,0
USC00454769,26,0,0,12,0,0,0,0,0
USC00455224,25,0,0,11,0,0,0,0,0
USC00455231,36,0,0,15,0,0,0,0,0
USC00455525,25,0,0,12,0,0,0,0,0
USC00455659,31,0,0,8,0,0,0,0,0
USC00455678,23,0,0,10,0,0,0,0,0
USC00455688,31,0,0,16,1,0,0,0,0
USC00455704,24,0,0,12,0,0,0,0,0
USC00455832,33,0,0,14,0,0,0,0,0
USC00455840,27,0,0,10,0,0,0,0,0
USC00455844,26,0,0,7,0,0,0,0,0
USC00455946,31,0,0,10,0,0,0,0,0
USC00456011,27,0,0,10,0,0,0,0,0
USC00456039,31,0,0,11,0,0,0,0,0
USC00456096,22,0,0,9,0,0,0,0,0
USC00456215,32,0,0,15,0,0,0,0,0
